order_id,customer_id,order_date
68119,34273,2023-10-02
68120,8625,2023-04-12
68121,30293,2023-01-19
68122,38894,2023-10-23
68123,8387,2023-06-09
68124,31641,2023-06-27
68125,5121,2023-03-02
68126,1391,2023-07-03
68127,33103,2023-01-06
68128,632,2023-03-11
68129,45392,2023-04-04
68130,34001,2023-08-17
68131,37504,2023-06-04
68132,27644,2023-04-27
68133,11473,2023-03-14
68134,34892,2023-08-18
68135,8729,2023-03-13
68136,16307,2023-03-27
68137,19057,2023-04-17
68138,32696,2023-04-18
68139,18821,2023-06-06
68140,12398,2023-04-20
68141,22343,2023-11-26
68142,14393,2023-05-20
68143,31459,2023-04-20
68144,49431,2023-03-26
68145,4093,2023-01-25
68146,25842,2023-04-25
68147,42451,2023-09-14
68148,19158,2023-11-01
68149,42740,2023-05-17
68150,12958,2023-06-26
68151,24092,2023-05-28
68152,31652,2023-04-28
68153,14095,2023-02-03
68154,41398,2023-11-05
68155,16491,2023-05-24
68156,27436,2023-04-18
68157,33505,2023-09-25
68158,25988,2023-05-09
68159,38902,2023-06-09
68160,23062,2023-06-03
68161,6979,2023-10-21
68162,20546,2023-05-23
68163,15979,2023-11-18
68164,14154,2023-12-08
68165,26191,2023-12-20
68166,4133,2023-11-15
68167,14018,2023-06-08
68168,28711,2023-06-25
68169,37232,2023-04-09
68170,38665,2023-07-23
68171,34570,2023-07-16
68172,30303,2023-08-03
68173,17665,2023-08-20
68174,10950,2023-06-01
68175,7588,2023-12-01
68176,284,2023-12-04
68177,22873,2023-06-18
68178,47594,2023-07-06
68179,39294,2023-08-03
68180,42473,2023-02-17
68181,23310,2023-09-06
68182,1038,2023-12-19
68183,2328,2023-12-11
68184,12914,2023-11-17
68185,90,2023-08-22
68186,46310,2023-12-06
68187,14943,2023-09-11
68188,9532,2023-07-09
68189,10615,2023-06-15
68190,7400,2023-06-20
68191,36217,2023-06-25
68192,22961,2023-11-21
68193,26360,2023-08-18
68194,23027,2023-04-16
68195,22590,2023-09-20
68196,611,2023-12-11
68197,32870,2023-05-21
68198,25382,2023-09-28
68199,34813,2023-05-02
68200,8847,2023-03-17
68201,9435,2023-12-21
68202,32637,2023-03-04
68203,25178,2023-11-17
68204,42646,2023-10-17
68205,43866,2023-06-23
68206,18132,2023-04-05
68207,38858,2023-11-07
68208,8672,2023-01-11
68209,22163,2023-12-27
68210,25549,2023-11-20
68211,15934,2023-09-03
68212,18921,2023-11-22
68213,21208,2023-12-04
68214,16447,2023-08-13
68215,14115,2023-06-16
68216,33325,2023-12-12
68217,20894,2023-09-22
68218,26748,2023-05-26
68219,39168,2023-12-26
68220,31804,2023-04-11
68221,832,2023-05-11
68222,44368,2023-01-28
68223,3386,2023-10-05
68224,7322,2023-07-09
68225,6585,2023-07-01
68226,18648,2023-07-05
68227,44526,2023-11-27
68228,16570,2023-02-02
68229,25581,2023-02-10
68230,35665,2023-07-27
68231,18995,2023-02-10
68232,14243,2023-02-28
68233,12267,2023-12-14
68234,4267,2023-08-11
68235,45105,2023-10-04
68236,16026,2023-10-04
68237,19013,2023-09-04
68238,31706,2023-12-02
68239,3785,2023-12-18
68240,37569,2023-06-05
68241,32676,2023-07-09
68242,14139,2023-06-26
68243,40661,2023-01-27
68244,20999,2023-12-06
68245,26672,2023-08-06
68246,33514,2023-02-10
68247,6611,2023-02-14
68248,20016,2023-03-24
68249,9832,2023-08-03
68250,4073,2023-10-15
68251,32349,2023-06-10
68252,20768,2023-04-16
68253,49849,2023-07-09
68254,10409,2023-08-15
68255,32111,2023-01-20
68256,5258,2023-01-27
68257,45185,2023-02-20
68258,19908,2023-08-21
68259,31711,2023-10-18
68260,9365,2023-10-10
68261,44586,2023-05-18
68262,2509,2023-03-10
68263,30616,2023-03-11
68264,3569,2023-02-21
68265,31228,2023-05-26
68266,12740,2023-08-10
68267,47013,2023-06-21
68268,13645,2023-10-01
68269,2232,2023-10-28
68270,9020,2023-04-16
68271,39802,2023-04-21
68272,25548,2023-04-04
68273,16355,2023-06-11
68274,16204,2023-06-15
68275,4226,2023-02-25
68276,49597,2023-06-04
68277,25298,2023-12-19
68278,38675,2023-12-03
68279,8747,2023-01-09
68280,16246,2023-12-14
68281,42916,2023-12-08
68282,20021,2023-11-12
68283,40287,2023-10-24
68284,42672,2023-03-14
68285,7340,2023-05-24
68286,18530,2023-02-12
68287,11326,2023-06-25
68288,45247,2023-12-28
68289,46314,2023-02-08
68290,21195,2023-11-22
68291,33077,2023-04-22
68292,26959,2023-10-09
68293,36018,2023-01-24
68294,45965,2023-01-21
68295,38824,2023-04-23
68296,4424,2023-01-05
68297,49725,2023-08-03
68298,17448,2023-09-24
68299,40097,2023-07-07
68300,4131,2023-05-06
68301,21121,2023-04-04
68302,40897,2023-03-13
68303,37577,2023-07-21
68304,12551,2023-12-16
68305,47767,2023-11-19
68306,29020,2023-05-19
68307,29269,2023-01-12
68308,25228,2023-10-08
68309,37840,2023-04-20
68310,48022,2023-09-22
68311,37252,2023-08-20
68312,3693,2023-07-08
68313,593,2023-11-01
68314,42484,2023-08-02
68315,11224,2023-06-15
68316,5266,2023-11-01
68317,10433,2023-02-06
68318,43107,2023-09-18
68319,31156,2023-06-12
68320,46707,2023-07-02
68321,8539,2023-03-07
68322,21358,2023-08-20
68323,46979,2023-05-17
68324,41629,2023-03-02
68325,36518,2023-12-14
68326,19363,2023-04-03
68327,20479,2023-08-09
68328,17599,2023-12-12
68329,17562,2023-07-18
68330,39713,2023-01-02
68331,33261,2023-08-20
68332,13327,2023-04-08
68333,34432,2023-07-22
68334,25985,2023-06-07
68335,47322,2023-06-17
68336,29254,2023-01-22
68337,3936,2023-03-24
68338,47084,2023-01-15
68339,16707,2023-06-06
68340,22748,2023-03-21
68341,9771,2023-11-28
68342,30027,2023-07-15
68343,2042,2023-09-12
68344,14173,2023-01-15
68345,37562,2023-05-09
68346,23189,2023-09-15
68347,9651,2023-06-23
68348,14709,2023-08-27
68349,18723,2023-09-25
68350,45875,2023-07-17
68351,30367,2023-06-23
68352,28691,2023-08-03
68353,46247,2023-05-06
68354,3136,2023-08-15
68355,12423,2023-07-17
68356,22801,2023-08-26
68357,489,2023-05-20
68358,2496,2023-12-04
68359,9067,2023-01-20
68360,18434,2023-06-18
68361,19135,2023-08-18
68362,45716,2023-06-24
68363,43302,2023-12-07
68364,35138,2023-02-20
68365,44865,2023-12-11
68366,6222,2023-06-25
68367,35933,2023-08-04
68368,9298,2023-09-01
68369,43215,2023-05-06
68370,23458,2023-04-28
68371,46207,2023-05-07
68372,27037,2023-04-10
68373,44675,2023-11-09
68374,26771,2023-05-01
68375,22078,2023-09-19
68376,27830,2023-01-14
68377,20674,2023-07-28
68378,25455,2023-09-22
68379,22515,2023-12-28
68380,46031,2023-06-07
68381,49766,2023-03-10
68382,11464,2023-07-02
68383,12462,2023-10-26
68384,30050,2023-09-15
68385,11758,2023-06-09
68386,42348,2023-04-13
68387,46112,2023-10-16
68388,1114,2023-06-10
68389,4842,2023-09-22
68390,33519,2023-01-07
68391,40225,2023-08-17
68392,784,2023-02-24
68393,22580,2023-03-06
68394,35877,2023-09-16
68395,239,2023-04-21
68396,44769,2023-12-01
68397,39430,2023-10-09
68398,44427,2023-12-20
68399,31155,2023-12-24
68400,25247,2023-11-01
68401,47091,2023-04-15
68402,15277,2023-10-26
68403,373,2023-08-02
68404,1982,2023-07-07
68405,795,2023-10-08
68406,30578,2023-10-19
68407,25461,2023-09-27
68408,15643,2023-01-13
68409,19348,2023-09-25
68410,30282,2023-04-16
68411,27525,2023-06-15
68412,33276,2023-11-19
68413,8243,2023-08-04
68414,13980,2023-09-14
68415,15410,2023-11-24
68416,42543,2023-02-14
68417,2502,2023-12-25
68418,2667,2023-05-28
68419,13921,2023-04-06
68420,28999,2023-08-05
68421,46974,2023-12-14
68422,28829,2023-11-03
68423,32622,2023-09-20
68424,42305,2023-04-24
68425,7898,2023-10-05
68426,3714,2023-11-05
68427,8257,2023-07-20
68428,16554,2023-01-22
68429,4298,2023-06-28
68430,45077,2023-07-20
68431,1381,2023-08-10
68432,6366,2023-01-07
68433,25175,2023-09-05
68434,26390,2023-11-04
68435,34885,2023-03-08
68436,20734,2023-06-19
68437,7433,2023-03-28
68438,16754,2023-09-08
68439,26350,2023-08-27
68440,19320,2023-03-09
68441,12503,2023-02-13
68442,29516,2023-10-03
68443,9943,2023-05-03
68444,21364,2023-08-08
68445,16575,2023-12-08
68446,8693,2023-08-11
68447,18545,2023-01-13
68448,12200,2023-04-24
68449,3767,2023-10-24
68450,37846,2023-02-21
68451,16750,2023-04-05
68452,28443,2023-01-24
68453,18522,2023-11-11
68454,12909,2023-02-18
68455,13334,2023-07-08
68456,1474,2023-04-05
68457,48178,2023-03-16
68458,29991,2023-12-10
68459,48695,2023-08-11
68460,29875,2023-12-11
68461,23756,2023-03-25
68462,34170,2023-03-27
68463,28435,2023-04-25
68464,30313,2023-10-19
68465,42428,2023-12-05
68466,48747,2023-05-02
68467,36176,2023-02-18
68468,35528,2023-03-09
68469,399,2023-10-03
68470,6144,2023-10-22
68471,377,2023-11-15
68472,41351,2023-02-22
68473,26368,2023-09-28
68474,42413,2023-05-21
68475,5420,2023-06-17
68476,37367,2023-07-22
68477,3167,2023-10-02
68478,30528,2023-06-03
68479,20088,2023-02-10
68480,11929,2023-02-16
68481,43995,2023-02-07
68482,34647,2023-05-24
68483,5013,2023-11-27
68484,13009,2023-04-26
68485,8133,2023-04-27
68486,18828,2023-09-19
68487,15630,2023-09-17
68488,44061,2023-01-20
68489,38089,2023-10-18
68490,40766,2023-02-07
68491,13817,2023-07-07
68492,21974,2023-08-15
68493,44099,2023-02-17
68494,40335,2023-10-03
68495,31890,2023-03-04
68496,33008,2023-02-08
68497,17075,2023-03-27
68498,6991,2023-09-10
68499,19335,2023-07-09
68500,27965,2023-01-08
68501,37366,2023-09-13
68502,25150,2023-01-07
68503,30288,2023-07-20
68504,43652,2023-09-16
68505,2679,2023-01-09
68506,2596,2023-12-22
68507,43332,2023-09-07
68508,39670,2023-08-08
68509,21182,2023-11-26
68510,26511,2023-07-17
68511,36298,2023-10-21
68512,35005,2023-03-14
68513,32134,2023-11-23
68514,21391,2023-10-16
68515,47264,2023-04-26
68516,7528,2023-03-15
68517,29385,2023-04-07
68518,45329,2023-07-28
68519,1938,2023-04-09
68520,37380,2023-02-21
68521,31085,2023-09-03
68522,9513,2023-03-10
68523,7878,2023-11-17
68524,2184,2023-09-19
68525,29395,2023-05-10
68526,34592,2023-07-16
68527,29013,2023-06-22
68528,13442,2023-11-24
68529,32828,2023-08-10
68530,3843,2023-06-02
68531,14977,2023-08-14
68532,7091,2023-02-23
68533,34342,2023-02-13
68534,15872,2023-10-10
68535,28334,2023-05-14
68536,41648,2023-06-24
68537,46836,2023-09-04
68538,27520,2023-09-17
68539,26580,2023-02-17
68540,48114,2023-11-03
68541,15710,2023-11-13
68542,4634,2023-03-17
68543,4850,2023-11-04
68544,16909,2023-02-24
68545,25486,2023-03-04
68546,13386,2023-01-09
68547,11118,2023-09-12
68548,31705,2023-02-14
68549,48805,2023-07-12
68550,4698,2023-12-25
68551,8206,2023-05-12
68552,6580,2023-08-06
68553,25137,2023-06-28
68554,41057,2023-05-06
68555,46998,2023-09-27
68556,31638,2023-03-11
68557,48355,2023-03-17
68558,14320,2023-03-24
68559,48710,2023-02-13
68560,14917,2023-01-10
68561,19523,2023-05-16
68562,31565,2023-08-04
68563,35564,2023-09-26
68564,10574,2023-07-12
68565,22883,2023-01-12
68566,41924,2023-09-17
68567,38541,2023-01-26
68568,39752,2023-12-06
68569,26620,2023-06-09
68570,8486,2023-07-21
68571,12523,2023-03-08
68572,21371,2023-09-02
68573,13622,2023-06-18
68574,41478,2023-03-15
68575,33428,2023-10-09
68576,41760,2023-10-21
68577,33084,2023-02-11
68578,39898,2023-07-17
68579,31373,2023-03-15
68580,25934,2023-07-26
68581,20154,2023-12-05
68582,43608,2023-10-19
68583,28445,2023-06-17
68584,11476,2023-12-08
68585,45629,2023-04-08
68586,38177,2023-05-18
68587,30278,2023-10-13
68588,20052,2023-07-18
68589,19571,2023-03-27
68590,48253,2023-08-07
68591,39974,2023-04-01
68592,32517,2023-11-17
68593,44685,2023-06-18
68594,16849,2023-01-02
68595,4165,2023-02-21
68596,24357,2023-12-20
68597,32142,2023-04-26
68598,251,2023-05-11
68599,7206,2023-10-19
68600,3710,2023-05-25
68601,33953,2023-02-27
68602,22799,2023-03-12
68603,26354,2023-12-28
68604,28843,2023-08-01
68605,47665,2023-07-10
68606,29038,2023-07-28
68607,14578,2023-07-25
68608,19063,2023-01-24
68609,19271,2023-09-12
68610,31506,2023-04-26
68611,38879,2023-02-10
68612,42943,2023-03-11
68613,25506,2023-08-28
68614,46221,2023-01-01
68615,21762,2023-09-05
68616,11221,2023-12-08
68617,45118,2023-05-13
68618,11878,2023-09-17
68619,25961,2023-05-11
68620,19099,2023-10-26
68621,46761,2023-04-20
68622,45537,2023-09-04
68623,2657,2023-01-16
68624,5030,2023-03-25
68625,43416,2023-12-15
68626,34693,2023-06-23
68627,42368,2023-10-20
68628,27831,2023-09-22
68629,24914,2023-03-23
68630,10893,2023-07-11
68631,1743,2023-01-14
68632,26839,2023-12-09
68633,42958,2023-11-20
68634,1041,2023-06-08
68635,46386,2023-05-19
68636,13722,2023-01-05
68637,19350,2023-01-25
68638,15579,2023-02-03
68639,44515,2023-02-12
68640,43353,2023-11-21
68641,7087,2023-06-17
68642,19895,2023-10-10
68643,47042,2023-11-08
68644,19220,2023-04-07
68645,47244,2023-06-06
68646,48817,2023-08-17
68647,3494,2023-09-24
68648,6613,2023-09-22
68649,30216,2023-04-13
68650,35741,2023-11-07
68651,37304,2023-11-10
68652,9781,2023-02-10
68653,44783,2023-09-12
68654,23033,2023-05-03
68655,35517,2023-08-09
68656,15680,2023-01-12
68657,12627,2023-11-23
68658,13188,2023-09-22
68659,42240,2023-02-12
68660,11577,2023-03-01
68661,17919,2023-02-24
68662,36388,2023-11-27
68663,28320,2023-11-20
68664,27388,2023-10-22
68665,26594,2023-08-06
68666,24351,2023-06-27
68667,42799,2023-07-28
68668,3991,2023-06-07
68669,38499,2023-08-04
68670,815,2023-02-08
68671,24853,2023-06-14
68672,8499,2023-02-11
68673,42631,2023-10-03
68674,16295,2023-04-17
68675,31650,2023-06-10
68676,19967,2023-02-20
68677,22189,2023-05-11
68678,29514,2023-09-08
68679,6332,2023-08-23
68680,38782,2023-10-06
68681,37127,2023-03-11
68682,47054,2023-02-21
68683,22218,2023-07-06
68684,5017,2023-04-28
68685,35363,2023-03-04
68686,15118,2023-08-12
68687,12380,2023-05-24
68688,44201,2023-03-23
68689,35026,2023-04-27
68690,35758,2023-04-20
68691,18368,2023-09-28
68692,5006,2023-11-19
68693,28019,2023-05-28
68694,737,2023-07-13
68695,27518,2023-03-14
68696,42752,2023-12-01
68697,23968,2023-04-17
68698,6329,2023-09-04
68699,28478,2023-01-24
68700,9974,2023-10-20
68701,37167,2023-07-02
68702,19107,2023-04-22
68703,29537,2023-04-20
68704,43548,2023-02-14
68705,26759,2023-08-20
68706,25875,2023-12-06
68707,38413,2023-04-12
68708,15893,2023-06-17
68709,20693,2023-04-25
68710,47252,2023-10-25
68711,29049,2023-04-16
68712,11439,2023-09-25
68713,4030,2023-10-19
68714,13415,2023-04-25
68715,23754,2023-09-21
68716,31930,2023-11-07
68717,918,2023-05-14
68718,45381,2023-05-10
68719,42763,2023-10-08
68720,11943,2023-02-24
68721,32405,2023-10-01
68722,17252,2023-05-01
68723,40837,2023-06-05
68724,20178,2023-07-24
68725,38113,2023-03-10
68726,34970,2023-11-11
68727,19070,2023-12-11
68728,8752,2023-04-01
68729,28900,2023-07-01
68730,23143,2023-12-18
68731,33907,2023-12-18
68732,42484,2023-12-08
68733,2336,2023-11-02
68734,599,2023-01-02
68735,46904,2023-01-28
68736,39037,2023-10-10
68737,32800,2023-08-13
68738,49910,2023-02-08
68739,22771,2023-05-21
68740,30159,2023-03-15
68741,7036,2023-05-04
68742,43413,2023-05-02
68743,41472,2023-03-19
68744,7712,2023-03-08
68745,30573,2023-01-18
68746,3297,2023-09-14
68747,12400,2023-02-02
68748,37753,2023-03-16
68749,19838,2023-11-02
68750,45898,2023-12-17
68751,37969,2023-08-02
68752,44800,2023-07-14
68753,37877,2023-10-23
68754,15759,2023-04-20
68755,29127,2023-04-12
68756,39430,2023-10-19
68757,49105,2023-03-16
68758,31954,2023-04-09
68759,5051,2023-05-28
68760,38370,2023-02-13
68761,4926,2023-09-14
68762,34091,2023-04-24
68763,35143,2023-07-04
68764,9934,2023-04-05
68765,18533,2023-12-10
68766,44859,2023-05-10
68767,33132,2023-04-09
68768,15984,2023-01-23
68769,5847,2023-01-07
68770,16592,2023-05-09
68771,21568,2023-10-24
68772,32387,2023-05-18
68773,19626,2023-03-02
68774,14297,2023-07-23
68775,38221,2023-11-11
68776,6186,2023-01-21
68777,13112,2023-01-05
68778,8051,2023-02-16
68779,48903,2023-07-12
68780,8938,2023-11-01
68781,33744,2023-12-11
68782,21877,2023-05-16
68783,22922,2023-02-25
68784,28666,2023-07-11
68785,32315,2023-06-06
68786,34472,2023-10-15
68787,36174,2023-02-20
68788,17327,2023-10-16
68789,39802,2023-07-01
68790,30144,2023-06-07
68791,27050,2023-02-04
68792,11692,2023-01-10
68793,28176,2023-01-10
68794,7142,2023-05-10
68795,26329,2023-03-06
68796,48527,2023-07-22
68797,9212,2023-03-23
68798,39268,2023-07-25
68799,25047,2023-01-27
68800,47703,2023-07-08
68801,48344,2023-07-14
68802,19649,2023-02-23
68803,33261,2023-10-18
68804,10901,2023-12-01
68805,24361,2023-02-26
68806,2327,2023-01-05
68807,37771,2023-06-09
68808,331,2023-12-15
68809,29813,2023-10-13
68810,38227,2023-01-07
68811,37131,2023-08-06
68812,4964,2023-02-20
68813,38258,2023-01-08
68814,39612,2023-07-07
68815,14387,2023-08-12
68816,29089,2023-11-14
68817,23224,2023-10-19
68818,37522,2023-09-13
68819,1503,2023-09-23
68820,38902,2023-04-23
68821,13982,2023-04-03
68822,19327,2023-09-23
68823,12395,2023-05-16
68824,42736,2023-01-02
68825,2798,2023-03-05
68826,31277,2023-10-08
68827,6127,2023-03-18
68828,45914,2023-03-22
68829,13339,2023-11-19
68830,10744,2023-08-19
68831,11494,2023-01-06
68832,1194,2023-08-19
68833,45538,2023-07-23
68834,3062,2023-02-04
68835,27043,2023-09-18
68836,14671,2023-12-20
68837,3363,2023-10-21
68838,11250,2023-03-13
68839,6622,2023-01-15
68840,940,2023-05-06
68841,6754,2023-08-23
68842,24854,2023-08-21
68843,34057,2023-04-09
68844,585,2023-10-17
68845,37927,2023-09-03
68846,22511,2023-04-28
68847,46678,2023-07-28
68848,26748,2023-01-08
68849,24591,2023-03-20
68850,28625,2023-09-11
68851,40875,2023-07-23
68852,37306,2023-12-08
68853,1711,2023-03-04
68854,46721,2023-05-06
68855,45169,2023-04-28
68856,11780,2023-12-12
68857,20328,2023-08-20
68858,14750,2023-04-05
68859,16717,2023-06-09
68860,37817,2023-06-27
68861,45577,2023-05-19
68862,20116,2023-05-13
68863,20457,2023-02-20
68864,12774,2023-11-07
68865,18910,2023-08-14
68866,11634,2023-01-11
68867,49189,2023-10-18
68868,24491,2023-02-28
68869,40870,2023-04-27
68870,49803,2023-04-27
68871,40208,2023-09-08
68872,19687,2023-11-27
68873,11173,2023-06-02
68874,8836,2023-09-28
68875,43222,2023-05-05
68876,26419,2023-06-09
68877,28488,2023-05-28
68878,26098,2023-08-26
68879,35866,2023-04-06
68880,26546,2023-06-05
68881,11895,2023-01-02
68882,33549,2023-03-25
68883,26597,2023-04-12
68884,11706,2023-07-04
68885,25005,2023-12-23
68886,27422,2023-06-20
68887,35055,2023-09-18
68888,14658,2023-10-09
68889,20617,2023-03-23
68890,22670,2023-03-21
68891,35023,2023-06-14
68892,26803,2023-08-04
68893,659,2023-11-15
68894,14712,2023-07-12
68895,19059,2023-09-07
68896,19444,2023-01-28
68897,16057,2023-01-05
68898,6955,2023-03-28
68899,36412,2023-05-12
68900,29496,2023-11-19
68901,36747,2023-07-04
68902,11497,2023-06-28
68903,47540,2023-08-10
68904,67,2023-06-04
68905,4837,2023-10-02
68906,13679,2023-08-02
68907,5257,2023-03-15
68908,28637,2023-07-02
68909,13355,2023-11-24
68910,19000,2023-11-13
68911,46740,2023-04-25
68912,39003,2023-09-17
68913,29307,2023-02-01
68914,26396,2023-10-24
68915,23373,2023-06-22
68916,35876,2023-10-14
68917,8234,2023-11-18
68918,25173,2023-11-12
68919,26638,2023-08-04
68920,24319,2023-02-08
68921,16141,2023-05-13
68922,38860,2023-06-21
68923,29797,2023-11-22
68924,10559,2023-01-10
68925,6250,2023-02-26
68926,36159,2023-10-22
68927,47138,2023-03-17
68928,17216,2023-02-25
68929,31499,2023-08-09
68930,47059,2023-07-06
68931,35240,2023-11-21
68932,49879,2023-11-26
68933,39004,2023-03-17
68934,8872,2023-06-28
68935,48497,2023-09-09
68936,18052,2023-03-17
68937,26223,2023-09-28
68938,12219,2023-08-01
68939,23507,2023-05-20
68940,31383,2023-09-19
68941,23480,2023-08-17
68942,15022,2023-05-19
68943,4859,2023-07-14
68944,26869,2023-11-05
68945,21508,2023-01-11
68946,32971,2023-03-17
68947,45179,2023-04-25
68948,47841,2023-07-04
68949,28320,2023-04-07
68950,5714,2023-05-15
68951,36890,2023-05-14
68952,21714,2023-09-10
68953,43825,2023-04-17
68954,16062,2023-04-24
68955,1632,2023-01-20
68956,22429,2023-06-02
68957,9887,2023-03-23
68958,17258,2023-01-18
68959,38613,2023-05-07
68960,47054,2023-07-21
68961,5780,2023-09-18
68962,27604,2023-06-08
68963,12824,2023-08-28
68964,1868,2023-04-02
68965,31000,2023-02-12
68966,25189,2023-12-27
68967,33390,2023-12-05
68968,14291,2023-01-27
68969,38807,2023-01-07
68970,31531,2023-04-04
68971,42851,2023-04-11
68972,36469,2023-10-18
68973,4452,2023-12-20
68974,22255,2023-03-23
68975,26839,2023-04-23
68976,29476,2023-03-05
68977,33,2023-11-07
68978,19614,2023-12-02
68979,12525,2023-09-09
68980,10622,2023-04-06
68981,13146,2023-06-02
68982,47868,2023-10-15
68983,7721,2023-07-27
68984,3311,2023-03-14
68985,47874,2023-05-16
68986,31851,2023-05-01
68987,39476,2023-11-23
68988,40305,2023-11-01
68989,35680,2023-09-22
68990,13818,2023-11-05
68991,37035,2023-12-26
68992,14898,2023-04-06
68993,16042,2023-09-09
68994,49483,2023-01-22
68995,2526,2023-02-25
68996,33549,2023-11-20
68997,322,2023-03-05
68998,36726,2023-03-04
68999,43698,2023-02-24
69000,44715,2023-06-27
69001,3724,2023-01-28
69002,38821,2023-05-28
69003,3627,2023-11-19
69004,13394,2023-04-25
69005,47140,2023-08-08
69006,17067,2023-09-02
69007,20675,2023-06-22
69008,47878,2023-02-03
69009,44588,2023-04-08
69010,2437,2023-08-02
69011,7580,2023-04-12
69012,1035,2023-06-11
69013,7892,2023-08-04
69014,15090,2023-10-20
69015,32969,2023-03-17
69016,36477,2023-05-12
69017,16889,2023-08-09
69018,48036,2023-09-12
69019,23965,2023-01-13
69020,46132,2023-11-05
69021,26640,2023-05-09
69022,11382,2023-10-12
69023,10624,2023-11-20
69024,314,2023-12-17
69025,27929,2023-11-14
69026,38747,2023-03-21
69027,13066,2023-01-28
69028,13212,2023-02-15
69029,10033,2023-11-26
69030,32213,2023-03-28
69031,21072,2023-12-15
69032,32637,2023-01-09
69033,27582,2023-07-28
69034,1774,2023-02-09
69035,10527,2023-06-04
69036,48027,2023-11-02
69037,48367,2023-10-04
69038,4043,2023-03-06
69039,6457,2023-11-03
69040,46932,2023-02-27
69041,30792,2023-10-02
69042,35331,2023-07-07
69043,7197,2023-06-01
69044,15906,2023-10-21
69045,41460,2023-04-27
69046,11513,2023-03-14
69047,41178,2023-11-26
69048,35223,2023-08-12
69049,45543,2023-12-23
69050,22191,2023-03-24
69051,40778,2023-01-23
69052,24950,2023-12-17
69053,3414,2023-05-14
69054,35054,2023-03-06
69055,40450,2023-05-12
69056,43017,2023-02-02
69057,38015,2023-06-12
69058,9992,2023-02-12
69059,10609,2023-11-12
69060,32376,2023-11-26
69061,38542,2023-09-02
69062,5867,2023-12-04
69063,33233,2023-11-18
69064,11653,2023-01-28
69065,26332,2023-07-12
69066,1748,2023-12-27
69067,17436,2023-04-21
69068,41781,2023-11-14
69069,23868,2023-05-09
69070,31096,2023-12-19
69071,24025,2023-10-19
69072,23040,2023-03-20
69073,24734,2023-04-11
69074,10589,2023-03-19
69075,16438,2023-10-14
69076,738,2023-11-12
69077,23587,2023-04-01
69078,12431,2023-03-04
69079,14528,2023-11-11
69080,35718,2023-02-16
69081,34950,2023-03-19
69082,14592,2023-07-20
69083,15079,2023-12-05
69084,6261,2023-02-19
69085,1340,2023-04-14
69086,16858,2023-12-19
69087,46185,2023-09-21
69088,44183,2023-02-15
69089,44362,2023-04-15
69090,35273,2023-09-07
69091,46189,2023-02-14
69092,30131,2023-09-05
69093,29303,2023-04-05
69094,9181,2023-03-09
69095,3781,2023-01-10
69096,12542,2023-02-16
69097,26566,2023-03-22
69098,49784,2023-11-21
69099,30190,2023-02-06
69100,14199,2023-01-13
69101,1610,2023-12-12
69102,27210,2023-10-04
69103,25211,2023-11-05
69104,11750,2023-11-18
69105,31480,2023-02-24
69106,48977,2023-08-21
69107,7046,2023-10-06
69108,20172,2023-05-08
69109,9726,2023-04-06
69110,12726,2023-08-19
69111,30322,2023-08-28
69112,36341,2023-09-06
69113,48037,2023-08-06
69114,2656,2023-01-18
69115,49903,2023-10-27
69116,20683,2023-06-07
69117,34585,2023-02-02
69118,13010,2023-05-17
69119,35925,2023-06-03
69120,23346,2023-03-28
69121,7298,2023-02-11
69122,36876,2023-05-17
69123,44669,2023-07-26
69124,44711,2023-03-01
69125,28129,2023-12-16
69126,7211,2023-06-20
69127,3348,2023-07-04
69128,24079,2023-09-25
69129,12550,2023-01-09
69130,41318,2023-12-05
69131,22140,2023-06-03
69132,12053,2023-10-26
69133,37106,2023-05-24
69134,3600,2023-08-27
69135,32630,2023-07-11
69136,38008,2023-10-20
69137,14634,2023-02-14
69138,37427,2023-06-07
69139,34303,2023-12-12
69140,23201,2023-04-01
69141,43219,2023-05-18
69142,2258,2023-06-06
69143,11306,2023-06-26
69144,13476,2023-01-06
69145,24831,2023-02-01
69146,7500,2023-09-09
69147,23588,2023-04-05
69148,39100,2023-09-07
69149,15499,2023-04-17
69150,18085,2023-12-14
69151,11139,2023-09-11
69152,15266,2023-09-03
69153,26378,2023-03-26
69154,592,2023-09-26
69155,46754,2023-09-07
69156,4993,2023-01-28
69157,44587,2023-01-28
69158,7295,2023-01-14
69159,40322,2023-06-25
69160,36483,2023-03-21
69161,40987,2023-03-06
69162,18170,2023-09-05
69163,1058,2023-03-26
69164,18811,2023-01-20
69165,855,2023-08-22
69166,21670,2023-10-02
69167,42933,2023-03-14
69168,33970,2023-03-12
69169,21192,2023-10-23
69170,11774,2023-04-01
69171,41388,2023-02-21
69172,40454,2023-09-27
69173,24281,2023-05-28
69174,29396,2023-01-04
69175,7824,2023-04-22
69176,9220,2023-12-05
69177,26661,2023-07-15
69178,18881,2023-05-12
69179,28580,2023-03-27
69180,36288,2023-11-11
69181,9964,2023-09-16
69182,3565,2023-08-16
69183,24635,2023-08-03
69184,35409,2023-11-10
69185,39632,2023-09-21
69186,8127,2023-04-12
69187,6557,2023-07-01
69188,1400,2023-02-17
69189,22479,2023-10-16
69190,40106,2023-05-03
69191,42232,2023-05-14
69192,1633,2023-03-22
69193,18142,2023-03-18
69194,31798,2023-10-11
69195,45473,2023-05-23
69196,22607,2023-02-13
