order_id,product_id,quantity
81145,572,5
81146,269,1
81146,566,3
81146,672,1
81146,152,5
81146,231,2
81147,617,4
81147,958,3
81147,420,2
81147,666,4
81148,208,3
81148,480,2
81148,9,4
81148,999,4
81149,459,4
81150,975,4
81151,336,3
81151,249,3
81151,376,2
81151,15,4
81151,203,4
81152,942,1
81152,130,5
81152,696,3
81153,402,1
81153,80,1
81153,61,4
81154,946,1
81154,795,5
81155,391,1
81155,264,5
81156,618,4
81156,746,5
81156,498,5
81157,462,1
81157,799,2
81157,468,2
81157,190,4
81158,732,2
81158,614,1
81158,409,5
81159,706,1
81159,698,3
81159,987,3
81159,110,4
81159,77,4
81160,29,2
81160,442,3
81160,232,4
81161,836,5
81161,957,2
81161,409,5
81161,620,5
81161,135,1
81162,860,5
81163,125,2
81163,851,4
81163,41,5
81163,255,3
81164,274,3
81165,966,5
81165,70,4
81165,718,3
81165,17,3
81165,705,3
81166,189,2
81166,296,4
81166,731,2
81167,817,2
81168,227,5
81168,419,3
81168,852,5
81169,287,2
81169,407,1
81169,260,1
81170,828,5
81171,174,2
81171,796,1
81171,339,2
81171,457,1
81171,218,5
81172,432,2
81172,904,4
81172,1000,1
81172,424,3
81173,792,5
81173,27,5
81174,564,2
81174,957,2
81174,415,1
81174,509,4
81174,223,3
81175,612,5
81175,344,5
81176,844,2
81176,9,3
81176,708,5
81176,617,3
81177,273,5
81177,908,1
81177,314,1
81177,274,3
81178,905,3
81179,60,4
81179,666,4
81179,323,3
81180,725,4
81180,818,2
81181,413,1
81181,154,5
81181,232,1
81181,656,3
81181,630,1
81182,136,5
81182,303,2
81182,201,3
81182,341,5
81183,712,3
81183,656,3
81183,988,4
81183,191,3
81184,619,3
81184,624,5
81184,641,3
81185,386,4
81186,937,2
81187,878,3
81187,484,4
81187,203,4
81188,188,2
81188,417,3
81188,107,1
81188,244,4
81188,831,1
81189,894,3
81189,415,5
81189,633,5
81189,833,3
81190,257,5
81191,504,4
81191,74,5
81192,61,4
81192,942,5
81192,376,2
81192,564,1
81193,107,4
81193,592,2
81193,304,5
81194,264,1
81194,739,3
81194,454,1
81194,388,2
81194,635,2
81195,321,3
81196,595,4
81196,448,1
81197,362,3
81197,668,5
81198,520,4
81199,432,4
81200,918,5
81201,21,4
81201,407,4
81201,603,5
81201,270,2
81201,443,4
81202,787,2
81202,850,2
81203,212,1
81204,546,4
81204,841,5
81204,24,4
81205,199,1
81205,95,4
81206,460,5
81207,757,3
81207,350,3
81208,310,4
81208,591,5
81208,826,4
81208,903,3
81208,608,2
81209,154,4
81209,744,2
81210,729,3
81210,520,4
81210,436,2
81211,618,3
81211,453,4
81211,888,1
81211,578,1
81211,424,2
81212,408,1
81212,121,3
81212,940,1
81212,652,2
81212,967,2
81213,778,4
81213,75,2
81213,495,2
81213,610,2
81213,782,4
81214,269,4
81215,681,2
81216,479,2
81216,748,5
81216,729,5
81216,691,2
81216,25,1
81217,851,2
81217,872,3
81217,907,5
81217,812,2
81218,265,1
81218,634,4
81218,694,2
81219,243,2
81219,16,4
81219,211,3
81219,75,5
81220,594,5
81220,75,2
81221,280,2
81221,997,1
81221,250,2
81222,29,4
81222,386,4
81222,760,4
81222,976,5
81222,117,1
81223,654,4
81224,808,3
81225,697,1
81225,333,3
81226,369,4
81226,236,5
81227,493,2
81227,700,1
81227,314,4
81227,194,1
81227,427,2
81228,766,1
81228,553,4
81229,519,5
81230,902,1
81230,334,1
81230,976,1
81231,438,2
81231,586,3
81231,965,5
81231,681,3
81232,67,5
81232,525,2
81232,919,3
81232,734,2
81232,122,5
81233,558,4
81233,159,2
81233,837,5
81233,128,4
81234,734,4
81234,934,4
81234,501,2
81235,138,1
81235,651,3
81236,11,2
81237,141,4
81238,694,5
81238,570,4
81238,993,2
81239,810,1
81239,775,4
81239,258,4
81239,144,4
81239,292,2
81240,148,4
81240,837,3
81240,915,2
81240,7,4
81241,28,4
81241,609,2
81241,142,4
81241,420,3
81242,314,2
81242,691,4
81242,813,2
81242,328,4
81242,632,2
81243,49,4
81243,970,3
81243,246,2
81243,868,1
81243,667,4
81244,136,5
81244,193,3
81244,551,4
81244,196,1
81245,702,4
81246,108,3
81246,345,5
81246,298,2
81246,784,1
81246,899,5
81247,556,3
81247,198,5
81248,993,1
81248,218,2
81248,610,5
81248,485,1
81248,368,2
81249,773,3
81249,696,4
81249,349,3
81249,581,1
81249,874,5
81250,87,2
81251,991,5
81251,373,2
81251,414,3
81252,869,3
81252,168,5
81252,235,3
81252,33,1
81252,289,4
81253,911,1
81253,228,2
81254,964,2
81254,76,5
81254,282,4
81255,60,3
81255,496,3
81256,649,4
81256,438,2
81256,200,3
81256,782,5
81256,918,1
81257,820,3
81257,567,4
81258,924,1
81258,247,5
81259,716,2
81259,913,5
81259,541,2
81259,846,2
81260,828,3
81260,259,5
81261,475,3
81261,419,2
81261,952,3
81261,666,4
81261,783,4
81262,541,2
81262,979,4
81262,735,1
81263,1000,4
81263,48,3
81264,105,2
81264,1000,1
81264,261,3
81265,422,5
81265,724,2
81265,86,5
81265,677,4
81266,962,2
81266,771,4
81267,866,2
81267,236,1
81268,627,3
81269,566,4
81269,628,1
81269,389,3
81269,704,2
81270,76,5
81270,96,2
81270,250,3
81271,191,5
81271,958,5
81271,330,1
81271,749,2
81271,697,2
81272,701,3
81272,879,3
81272,586,2
81272,201,1
81273,487,4
81273,570,3
81273,77,1
81273,984,1
81274,884,4
81275,720,5
81276,215,3
81276,902,2
81276,235,4
81277,675,1
81277,960,5
81277,373,4
81277,402,4
81277,79,5
81278,156,4
81278,704,5
81278,869,4
81278,731,5
81279,232,4
81279,81,5
81279,631,1
81279,299,2
81280,670,4
81280,451,5
81281,538,3
81282,151,5
81282,318,2
81282,622,3
81282,946,3
81283,833,3
81283,728,5
81283,232,4
81283,653,4
81284,518,2
81284,60,5
81284,996,5
81285,192,1
81285,767,1
81286,341,4
81286,804,1
81286,981,4
81286,737,4
81286,295,5
81287,281,4
81287,429,2
81287,968,3
81287,92,4
81288,797,5
81288,121,3
81288,875,5
81288,203,1
81289,26,1
81289,283,4
81289,231,4
81290,422,1
81290,384,5
81291,942,4
81291,165,5
81291,562,4
81292,830,3
81293,830,4
81293,596,3
81293,34,5
81293,323,1
81294,419,3
81294,467,4
81295,202,3
81295,432,4
81295,837,3
81295,595,3
81296,627,1
81296,208,2
81296,660,2
81297,912,1
81297,259,2
81298,940,2
81298,567,1
81298,370,1
81298,669,1
81298,721,5
81299,759,2
81300,926,5
81300,674,4
81301,257,5
81301,59,5
81302,435,4
81303,5,5
81303,507,2
81303,92,3
81303,337,4
81304,485,2
81304,44,2
81304,932,2
81304,924,3
81304,22,2
81305,64,2
81305,314,2
81305,547,5
81305,161,1
81306,3,4
81306,336,3
81306,622,4
81306,229,5
81307,752,3
81307,419,5
81307,56,3
81307,629,2
81307,559,1
81308,304,2
81309,538,3
81309,781,5
81309,526,2
81309,938,5
81310,35,4
81310,602,4
81310,83,2
81310,905,3
81311,458,5
81312,68,1
81312,997,4
81312,40,3
81312,276,5
81313,178,3
81314,103,2
81314,719,2
81314,736,2
81314,690,2
81314,807,2
81315,991,4
81315,809,3
81316,942,2
81316,436,1
81317,17,2
81317,997,2
81317,866,2
81317,50,3
81318,25,5
81318,80,2
81318,652,4
81318,809,5
81319,905,5
81320,256,5
81321,752,1
81321,305,4
81322,286,3
81322,847,1
81322,541,1
81322,800,3
81323,424,2
81323,305,1
81324,312,1
81324,276,3
81325,724,5
81325,995,1
81325,731,3
81326,19,5
81326,393,3
81326,638,3
81327,917,5
81327,418,5
81327,855,3
81327,139,2
81327,899,1
81328,376,4
81328,296,1
81328,254,5
81328,831,2
81328,936,5
81329,264,3
81329,932,3
81329,720,5
81329,777,1
81329,975,5
81330,337,5
81330,18,1
81330,725,1
81330,179,3
81331,636,4
81331,654,4
81331,63,2
81332,249,2
81332,324,2
81332,50,5
81332,85,2
81332,720,4
81333,313,5
81333,744,2
81334,525,1
81334,968,3
81334,336,2
81334,571,5
81334,270,3
81335,157,5
81335,527,1
81335,432,4
81335,407,1
81336,540,5
81336,722,5
81336,336,2
81336,168,2
81336,249,1
81337,854,3
81337,726,3
81338,808,4
81338,774,4
81338,432,4
81339,782,5
81340,404,4
81341,202,2
81341,48,2
81342,704,5
81342,778,5
81342,288,4
81342,934,1
81343,553,4
81343,730,1
81343,529,4
81344,717,1
81344,812,5
81344,460,3
81345,212,3
81345,401,1
81345,493,1
81345,976,1
81345,209,2
81346,994,5
81346,267,1
81346,799,1
81347,163,5
81347,876,3
81347,693,5
81347,114,1
81347,553,4
81348,432,4
81348,53,2
81349,442,1
81349,357,2
81349,55,3
81349,616,4
81350,85,4
81350,829,5
81350,7,5
81350,181,2
81351,297,3
81351,956,1
81351,657,2
81351,584,2
81352,500,3
81352,865,1
81353,782,2
81353,105,5
81353,207,1
81353,638,5
81354,449,3
81354,263,2
81354,854,1
81354,435,5
81355,271,1
81355,679,5
81356,550,2
81356,512,2
81356,447,2
81356,619,2
81357,608,1
81357,965,2
81357,100,1
81357,304,2
81358,258,2
81358,673,5
81358,670,5
81358,589,2
81359,499,3
81360,80,3
81361,298,4
81361,104,3
81361,275,2
81361,213,4
81361,398,5
81362,263,4
81362,101,5
81362,930,1
81362,108,3
81363,593,2
81363,660,1
81363,826,2
81363,117,2
81364,181,2
81364,657,2
81365,243,2
81365,109,5
81365,149,5
81365,141,5
81366,831,1
81366,60,5
81366,16,2
81366,843,4
81366,874,2
81367,913,2
81367,492,5
81367,240,2
81368,730,4
81368,983,4
81368,864,5
81368,399,3
81369,941,2
81369,985,3
81369,83,2
81369,230,1
81370,959,3
81370,514,1
81370,770,5
81371,726,1
81371,527,5
81371,771,4
81371,190,5
81371,814,4
81372,607,1
81372,148,4
81372,786,3
81372,209,4
81372,897,4
81373,710,2
81373,851,3
81374,806,2
81375,756,5
81375,203,5
81376,351,4
81377,422,5
81378,357,1
81378,242,4
81379,712,4
81379,512,1
81379,169,2
81379,817,4
81380,268,3
81381,211,3
81381,425,1
81382,948,2
81383,274,5
81383,749,3
81383,111,3
81384,424,2
81385,525,4
81385,651,2
81385,820,2
81385,797,2
81386,384,1
81386,751,3
81386,931,5
81387,400,3
81387,620,1
81387,178,5
81387,723,1
81387,231,2
81388,475,1
81388,357,3
81389,124,1
81389,117,5
81390,886,5
81390,380,4
81390,464,1
81391,623,4
81392,859,3
81392,918,4
81392,459,2
81392,867,3
81393,663,5
81393,941,3
81393,80,2
81393,3,3
81394,368,4
81394,151,2
81395,524,4
81396,157,1
81396,432,4
81396,107,4
81396,845,5
81397,135,5
81397,678,2
81398,837,1
81398,39,3
81398,423,2
81398,192,3
81398,558,2
81399,887,4
81399,79,1
81399,573,5
81400,345,5
81400,328,3
81400,646,3
81400,275,3
81400,59,3
81401,47,3
81401,2,2
81401,611,4
81401,826,5
81402,269,3
81403,755,3
81403,587,1
81403,664,5
81403,677,3
81404,245,5
81404,384,2
81404,457,4
81405,460,3
81405,583,5
81406,373,4
81406,785,4
81406,550,4
81406,338,1
81406,758,3
81407,97,5
81408,16,2
81408,90,5
81409,730,1
81409,38,1
81409,282,5
81409,536,2
81410,408,4
81410,848,2
81410,312,3
81410,802,3
81410,702,3
81411,165,3
81411,659,1
81412,669,1
81412,968,1
81413,441,1
81413,434,2
81414,446,4
81414,406,2
81414,470,3
81414,603,4
81415,485,2
81415,582,3
81415,2,5
81416,123,4
81416,707,4
81416,198,2
81416,891,3
81416,850,5
81417,813,1
81417,426,3
81417,54,4
81417,700,1
81417,481,3
81418,582,3
81419,425,4
81419,439,1
81419,101,2
81419,223,3
81420,952,1
81420,347,5
81420,634,3
81420,123,2
81420,260,4
81421,622,2
81421,729,4
81421,822,2
81422,989,5
81422,902,4
81422,107,1
81423,138,1
81424,993,1
81424,278,5
81424,509,4
81424,312,1
81424,924,3
81425,665,2
81426,860,3
81426,48,2
81426,418,2
81426,823,1
81427,69,1
81428,639,1
81428,633,5
81428,837,3
81428,552,1
81429,903,3
81429,608,4
81429,75,1
81429,655,3
81430,729,4
81430,699,4
81430,394,1
81431,845,1
81431,201,2
81432,944,3
81432,18,2
81432,783,1
81432,441,4
81433,108,5
81433,121,2
81433,409,2
81433,15,3
81433,639,1
81434,434,1
81434,6,1
81435,499,1
81435,255,3
81435,386,5
81435,380,5
81436,933,3
81436,621,1
81437,202,5
81437,729,2
81437,807,4
81437,9,5
81438,352,3
81438,910,2
81438,298,5
81439,605,5
81439,617,1
81439,296,5
81439,10,5
81439,67,2
81440,244,1
81440,96,5
81440,702,4
81440,401,5
81441,9,3
81441,261,4
81442,372,4
81443,426,5
81443,214,4
81443,428,1
81444,421,2
81444,175,4
81445,338,5
81445,372,5
81445,270,4
81446,68,3
81446,19,5
81446,639,3
81446,667,3
81447,974,5
81447,859,4
81447,647,5
81448,70,4
81448,993,1
81448,304,2
81448,111,5
81449,113,2
81450,741,3
81451,358,1
81451,698,1
81452,271,3
81452,601,5
81452,660,5
81452,349,5
81452,319,3
81453,906,3
81453,119,5
81454,773,2
81454,612,4
81454,521,2
81454,910,1
81455,985,3
81456,646,1
81456,235,4
81456,304,4
81456,908,5
81457,20,2
81457,252,5
81457,466,1
81457,570,2
81458,213,1
81458,439,3
81459,363,1
81459,205,5
81459,810,3
81460,798,5
81460,366,2
81460,705,3
81460,920,1
81460,375,1
81461,705,4
81461,462,2
81461,114,5
81461,767,1
81462,623,4
81462,789,1
81463,445,5
81463,39,1
81463,764,2
81464,370,4
81464,719,5
81465,735,3
81465,448,3
81465,35,5
81466,845,5
81466,225,3
81466,348,5
81467,602,5
81467,901,5
81467,487,1
81467,257,1
81467,879,5
81468,193,5
81468,561,4
81468,471,4
81468,866,4
81468,906,3
81469,875,2
81469,861,1
81469,899,2
81469,370,4
81470,589,1
81470,345,5
81470,587,4
81470,997,4
81471,770,5
81471,624,5
81471,770,4
81471,964,5
81472,433,2
81472,211,2
81473,875,1
81473,678,1
81473,338,2
81474,397,2
81474,779,4
81474,759,5
81474,429,5
81475,410,3
81476,592,4
81476,851,1
81476,760,3
81477,111,3
81477,499,5
81477,333,2
81477,25,3
81477,966,2
81478,545,5
81478,946,2
81478,537,3
81478,54,3
81479,145,2
81479,780,1
81479,518,3
81479,651,2
81480,779,4
81480,316,1
81480,379,1
81480,873,4
81480,509,5
81481,764,4
81481,917,2
81481,904,5
81481,139,4
81482,692,1
81482,300,4
81483,189,4
81484,48,2
81484,678,5
81484,510,1
81484,960,1
81485,663,3
81485,546,5
81485,960,3
81485,345,5
81485,878,5
81486,468,2
81487,195,1
81487,993,2
81488,951,1
81488,414,1
81488,354,3
81488,56,3
81489,626,1
81489,939,3
81489,530,5
81490,603,5
81490,192,2
81491,930,1
81491,614,2
81491,378,3
81491,108,3
81492,922,4
81492,471,2
81492,799,2
81492,391,1
81493,91,4
81493,548,5
81494,168,2
81494,179,5
81495,618,4
81495,18,1
81495,203,4
81496,852,3
81496,191,2
81496,334,3
81496,857,2
81497,986,2
81497,433,3
81497,423,2
81497,908,4
81498,528,2
81498,538,2
81498,498,5
81498,564,4
81499,577,3
81499,3,2
81499,976,5
81499,271,5
81500,154,5
81500,424,4
81501,504,3
81502,889,2
81502,34,2
81502,302,2
81502,591,2
81502,991,1
81503,159,4
81503,495,5
81503,241,2
81503,589,5
81504,639,4
81504,696,2
81505,978,4
81505,712,2
81505,122,5
81506,21,5
81506,224,5
81506,787,2
81506,610,3
81507,198,2
81507,361,3
81508,278,3
81508,281,1
81508,486,5
81509,978,5
81509,243,4
81509,570,5
81509,288,5
81510,928,3
81510,55,4
81510,237,5
81510,138,2
81510,869,5
81511,577,1
81511,549,3
81511,924,2
81512,634,5
81512,130,4
81513,765,4
81513,66,5
81513,612,3
81513,172,4
81514,709,2
81514,397,2
81514,948,4
81515,680,4
81515,472,1
81515,58,4
81515,314,1
81516,248,5
81516,213,3
81517,720,1
81517,623,3
81517,832,2
81518,684,4
81518,479,2
81518,402,4
81519,839,2
81519,400,5
81520,311,4
81520,857,4
81520,678,2
81521,856,4
81521,861,3
81522,535,2
81523,611,4
81523,746,1
81523,356,3
81524,230,5
81524,620,4
81524,821,1
81524,97,5
81525,572,5
81525,618,3
81526,889,5
81526,448,2
81526,853,5
81526,192,1
81526,444,1
81527,552,1
81527,497,5
81527,155,4
81527,710,5
81527,69,1
81528,584,2
81528,316,2
81528,770,2
81528,742,4
81528,563,2
81529,537,1
81529,993,3
81530,914,4
81530,298,3
81530,780,5
81530,94,3
81531,684,2
81532,689,5
81532,942,4
81532,996,5
81533,384,4
81534,373,2
81534,496,2
81534,939,5
81534,629,2
81535,953,3
81535,533,3
81535,444,2
81536,565,1
81536,690,5
81536,306,2
81536,192,3
81537,775,3
81537,984,5
81537,649,3
81537,640,5
81537,346,5
81538,794,4
81538,584,3
81538,533,3
81538,860,4
81538,593,5
81539,308,4
81540,129,2
81540,358,5
81540,512,1
81541,224,2
81541,23,3
81541,917,3
81541,218,2
81542,39,4
81542,233,5
81542,386,5
81542,380,2
81542,45,2
81543,27,5
81544,628,2
81544,878,2
81544,929,2
81544,834,4
81544,730,5
81545,59,3
81545,571,2
81546,932,2
81547,982,1
81548,805,4
81548,510,4
81548,485,2
81548,156,4
81549,45,3
81549,330,1
81549,716,4
81549,687,2
81550,996,5
81550,662,2
81550,783,3
81551,177,1
81551,623,4
81551,791,3
81551,426,5
81552,389,4
81552,418,1
81552,533,4
81553,3,4
81553,219,2
81553,10,1
81554,965,5
81554,474,2
81554,690,3
81555,978,1
81555,571,4
81555,601,5
81555,408,5
81555,863,3
81556,667,4
81556,356,3
81556,507,2
81556,303,2
81557,868,1
81558,686,2
81558,642,5
81558,391,3
81559,729,1
81559,506,4
81559,329,1
81560,766,4
81561,400,1
81561,119,5
81562,842,3
81562,106,3
81562,626,2
81562,23,4
81562,516,4
81563,147,4
81563,392,5
81564,73,5
81564,982,4
81564,677,4
81564,235,1
81564,919,3
81565,516,5
81565,603,1
81565,905,1
81565,432,1
81565,948,3
81566,968,4
81566,643,3
81566,472,1
81566,217,1
81567,980,4
81567,471,3
81567,536,5
81568,616,3
81568,235,2
81569,981,3
81569,364,4
81569,933,2
81569,586,5
81569,772,1
81570,142,5
81570,392,5
81570,83,3
81571,395,1
81571,28,3
81571,36,3
81571,557,4
81571,568,1
81572,856,5
81572,241,3
81572,564,2
81573,190,4
81574,130,2
81575,92,2
81576,695,4
81576,260,2
81576,423,1
81576,317,2
81577,432,5
81577,5,1
81577,425,3
81577,217,3
81578,29,4
81578,983,5
81578,112,5
81579,492,2
81579,309,3
81580,352,1
81580,329,2
81580,153,1
81580,60,1
81580,418,2
81581,570,2
81581,461,2
81582,682,2
81583,494,3
81583,387,4
81583,997,3
81583,477,4
81583,332,3
81584,264,3
81584,850,2
81584,503,5
81584,812,2
81585,338,4
81585,516,3
81585,633,1
81585,384,4
81586,567,3
81586,6,2
81587,327,3
81587,781,2
81587,854,3
81587,887,1
81588,230,2
81588,598,1
81589,283,2
81590,557,1
81590,878,4
81591,947,3
81591,494,3
81591,307,1
81591,373,5
81591,594,1
81592,559,3
81592,687,4
81592,187,4
81593,51,4
81593,44,5
81593,684,4
81594,415,4
81594,680,1
81595,40,2
81595,507,1
81595,795,4
81595,714,4
81596,880,4
81596,975,4
81596,766,5
81596,547,4
81597,105,3
81598,733,3
81598,784,3
81598,681,5
81598,558,3
81599,450,4
81599,750,2
81599,812,5
81599,954,5
81599,216,4
81600,904,1
81600,140,4
81600,769,3
81600,957,3
81601,197,5
81601,812,4
81601,522,4
81601,131,1
81602,2,1
81602,614,3
81602,547,5
81602,209,4
81602,650,5
81603,429,4
81603,740,2
81604,977,3
81604,504,3
81604,314,2
81605,109,3
81605,386,1
81605,931,1
81605,883,2
81605,693,5
81606,833,4
81606,688,3
81606,42,1
81607,107,3
81607,902,1
81607,583,3
81608,404,3
81609,2,2
81609,942,5
81609,891,5
81609,80,2
81610,138,5
81610,268,3
81610,28,5
81610,519,4
81610,184,2
81611,552,2
81611,479,2
81611,697,3
81611,190,5
81612,672,5
81612,472,5
81612,32,4
81612,407,4
81612,157,5
81613,288,3
81613,170,4
81614,607,5
81614,758,5
81614,985,2
81614,384,5
81615,634,2
81615,279,2
81616,280,1
81617,558,5
81618,870,1
81618,984,1
81618,186,3
81618,310,5
81618,537,5
81619,239,1
81619,466,2
81619,155,5
81620,346,5
81620,492,5
81620,560,4
81620,707,2
81620,47,1
81621,69,3
81621,864,3
81621,787,3
81622,632,1
81622,952,3
81622,784,5
81623,339,5
81624,755,5
81625,792,3
81625,952,2
81625,906,1
81625,649,2
81625,143,1
81626,647,2
81626,795,4
81626,396,4
81627,389,1
81628,927,2
81628,230,4
81629,30,3
81629,171,4
81629,953,1
81629,418,4
81630,339,5
81630,733,3
81631,253,4
81631,101,1
81631,966,2
81631,655,5
81632,290,4
81632,668,1
81632,679,5
81632,798,4
81632,367,5
81633,432,2
81633,88,4
81633,171,5
81633,434,1
81634,775,4
81634,977,3
81634,814,5
81634,918,4
81634,376,5
81635,867,4
81635,392,2
81635,63,3
81635,975,5
81635,25,5
81636,275,5
81637,448,3
81637,600,1
81637,866,4
81637,969,5
81637,850,4
81638,843,2
81638,778,5
81638,64,2
81639,837,1
81639,236,4
81639,661,1
81640,663,2
81640,39,4
81640,925,3
81640,465,2
81640,57,2
81641,975,5
81641,236,5
81641,739,4
81642,624,2
81642,386,4
81642,463,4
81642,380,5
81643,689,2
81643,970,4
81644,374,5
81645,927,1
81645,462,4
81645,772,2
81646,44,1
81646,139,5
81646,47,1
81647,617,1
81647,247,5
81647,421,1
81647,149,5
81648,609,1
81648,432,5
81648,322,3
81648,818,5
81648,179,1
81649,544,3
81650,763,3
81650,78,5
81650,361,4
81650,530,3
81651,139,1
81651,931,1
81651,933,1
81652,455,4
81653,242,2
81653,6,1
81653,875,1
81653,126,5
81653,519,2
81654,942,5
81654,880,1
81654,60,2
81655,13,2
81655,884,5
81655,188,5
81655,415,4
81655,630,1
81656,360,5
81656,357,2
81656,159,3
81657,407,4
81657,437,3
81657,220,1
81658,506,1
81658,381,2
81658,620,4
81658,342,3
81659,974,4
81660,419,2
81660,302,1
81660,422,1
81660,818,4
81661,367,5
81662,618,5
81663,553,4
81663,460,4
81663,599,2
81663,293,5
81664,746,3
81664,64,2
81664,89,5
81664,699,4
81665,590,5
81665,569,4
81665,363,1
81666,482,5
81666,819,1
81666,158,4
81667,462,1
81667,80,4
81668,176,3
81668,984,3
81669,244,5
81669,350,4
81669,964,2
81670,524,3
81670,574,1
81670,557,5
81670,973,1
81671,112,4
81671,159,1
81671,463,2
81671,500,3
81672,585,4
81672,738,4
81673,283,2
81673,237,2
81673,290,2
81673,148,5
81674,28,4
81674,401,1
81675,718,3
81675,37,2
81675,377,2
81675,49,5
81675,967,2
81676,425,4
81676,639,5
81676,756,3
81676,23,5
81676,505,3
81677,207,1
81677,687,3
81677,118,3
81678,108,4
81678,288,5
81679,656,1
81679,44,5
81679,889,5
81680,889,4
81680,33,5
81681,114,2
81681,890,3
81681,958,4
81682,673,4
81682,546,4
81682,106,1
81682,300,2
81682,752,2
81683,883,2
81683,557,4
81683,585,2
81684,720,4
81685,226,3
81685,702,1
81686,280,2
81687,3,3
81687,793,1
81687,512,4
81687,194,5
81688,312,3
81688,578,1
81688,783,4
81688,140,1
81689,484,3
81689,788,2
81689,92,4
81689,787,2
81689,491,3
81690,583,4
81690,524,3
81690,345,5
81690,908,5
81690,103,5
81691,47,3
81692,852,1
81693,31,1
81693,95,5
81693,74,5
81693,998,2
81694,293,5
81694,277,1
81694,130,3
81694,113,4
81694,789,3
81695,225,4
81695,983,2
81695,357,1
81695,346,3
81696,755,5
81696,748,5
81697,796,2
81697,366,5
81697,30,5
81697,527,3
81697,586,1
81698,28,1
81698,437,5
81699,982,2
81700,849,5
81700,174,5
81700,277,2
81700,638,3
81701,210,4
81701,213,1
81702,175,3
81702,871,3
81702,154,2
81702,709,3
81702,295,3
81703,278,4
81703,814,3
81704,779,3
81704,170,5
81704,59,3
81705,624,1
81706,95,5
81706,64,3
81706,775,5
81706,589,3
81706,759,2
81707,703,2
81707,308,4
81707,745,1
81708,523,1
81708,980,3
81708,811,1
81708,803,4
81708,274,2
81709,373,5
81709,248,3
81709,820,5
81709,580,4
81709,934,2
81710,804,5
81710,125,4
81710,377,3
81711,113,3
81711,119,3
81711,287,4
81711,354,5
81711,145,1
81712,416,2
81712,461,1
81713,591,4
81714,861,2
81714,955,5
81715,419,2
81715,843,4
81715,205,2
81715,942,5
81715,872,2
81716,773,1
81716,611,5
81716,450,2
81717,310,5
81718,759,1
81718,832,3
81718,533,5
81719,518,5
81719,44,4
81719,68,5
81719,960,1
81720,906,1
81720,284,3
81720,200,2
81720,371,2
81720,256,3
81721,586,5
81721,193,3
81721,985,3
81721,813,2
81722,662,3
81723,198,4
81723,251,5
81723,816,2
81724,736,1
81724,180,1
81725,195,1
81725,652,2
81725,151,4
81725,244,4
81726,320,5
81726,223,2
81727,570,1
81728,544,4
81728,956,2
81729,268,1
81729,339,4
81729,949,3
81730,860,5
81730,548,3
81730,27,2
81730,881,2
81730,858,1
81731,262,4
81731,714,3
81731,767,1
81732,884,5
81732,592,3
81732,559,5
81732,755,4
81733,454,2
81734,755,5
81735,816,4
81735,879,1
81735,798,4
81735,117,3
81735,762,1
81736,569,2
81736,652,5
81736,477,1
81736,461,5
81737,857,4
81737,315,5
81737,774,2
81737,623,5
81738,862,1
81738,657,1
81738,656,4
81738,661,1
81739,349,3
81739,168,5
81739,181,2
81739,130,5
81739,416,1
81740,906,3
81740,617,3
81740,939,1
81741,667,1
81741,734,3
81741,141,1
81741,35,1
81741,836,3
81742,262,2
81743,822,4
81743,655,3
81744,410,5
81744,365,4
81744,397,5
81745,435,1
81745,355,5
81745,232,2
81745,818,4
81745,817,2
81746,876,5
81746,684,5
81746,975,5
81747,799,1
81747,116,4
81747,579,5
81748,166,2
81748,608,3
81748,621,5
81748,942,5
81749,413,1
81750,514,5
81750,229,4
81751,378,4
81752,559,2
81753,246,5
81753,550,1
81754,161,1
81754,41,3
81754,298,1
81754,506,3
81754,406,2
81755,460,2
81755,130,2
81755,236,2
81756,45,2
81756,982,3
81756,71,1
81757,654,5
81758,556,3
81758,11,4
81758,881,4
81759,959,3
81759,834,2
81760,482,4
81760,629,2
81760,147,3
81761,904,5
81761,919,3
81761,933,1
81762,22,5
81762,331,4
81762,285,1
81762,553,3
81762,997,4
81763,769,4
81763,115,5
81763,333,4
81763,785,3
81763,321,1
81764,452,1
81764,848,4
81764,489,1
81764,54,5
81764,193,3
81765,26,5
81765,59,2
81765,750,5
81765,872,3
81765,435,3
81766,313,2
81766,58,3
81766,245,4
81766,983,2
81767,658,1
81767,380,4
81767,629,4
81768,525,1
81769,649,1
81770,287,3
81770,499,4
81770,927,3
81770,816,3
81770,274,4
81771,78,2
81771,178,3
81771,742,4
81772,226,1
81772,22,1
81772,306,4
81772,555,2
81773,534,4
81773,195,2
81774,897,5
81774,788,2
81774,749,3
81774,858,5
81774,174,4
81775,913,2
81775,163,4
81775,267,2
81776,478,3
81776,957,2
81777,712,1
81777,202,3
81778,655,4
81778,288,1
81778,340,4
81778,494,5
81779,570,4
81779,259,4
81780,636,2
81781,589,3
81782,888,3
81782,631,2
81782,128,5
81783,697,3
81783,764,1
81784,415,5
81785,17,5
81785,140,2
81785,783,1
81785,393,3
81785,842,2
81786,892,1
81786,679,4
81786,282,3
81786,901,5
81787,773,2
81788,69,5
81788,426,4
81788,339,1
81789,917,1
81789,554,4
81789,173,5
81790,259,3
81790,276,1
81790,453,1
81790,266,1
81790,713,1
81791,843,3
81791,186,2
81791,433,1
81791,852,2
81792,880,4
81793,295,5
81794,386,4
